,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,House_Age,Total_SFT
1152,20,RL,14115,IR1,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,0.0,4,5,230,1073,GasA,5,Y,SBrkr,0,1811,0,0,1,0,2,1,5,Typ,1,Attchd,Fin,2,470,3,3,Y,0,0,280,0,7,2006,WD,Abnorml,230000,64,1811
1153,30,RM,5890,Reg,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2.0,4,0,278,816,GasA,5,Y,SBrkr,0,816,0,0,1,0,2,1,3,Typ,0,Detchd,Unf,1,432,3,3,Y,0,0,96,0,6,2008,WD,Normal,120500,90,816
1154,60,RL,13700,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3,3,3.0,4,0,410,864,GasA,3,Y,SBrkr,0,1820,0,0,1,2,4,1,4,Typ,2,Attchd,Unf,2,492,3,3,Y,60,84,0,273,5,2008,WD,Normal,201800,55,1820
1155,20,RL,10768,IR1,Lvl,Corner,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,3.0,4,0,280,1437,GasA,3,Y,SBrkr,0,1437,1,0,2,0,3,1,4,Typ,1,Attchd,RFn,2,528,3,3,Y,0,21,0,180,7,2007,WD,Normal,218000,44,1437
1156,80,RL,9350,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,3.0,4,0,586,1219,GasA,4,Y,SBrkr,0,1265,0,1,2,0,3,1,4,Typ,1,Attchd,RFn,2,502,3,3,Y,0,92,0,0,10,2008,WD,Normal,179900,55,1265
1157,120,RL,5001,IR1,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,0.0,5,0,410,1314,GasA,5,Y,SBrkr,0,1314,1,0,2,0,2,1,4,Typ,1,Attchd,RFn,2,626,3,3,Y,172,62,0,0,7,2009,WD,Normal,230000,13,1314
1158,20,RL,11932,Reg,Lvl,FR2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,0.0,0,0,1580,1580,GasA,5,Y,SBrkr,0,1580,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,3,830,3,3,Y,0,24,0,0,6,2008,ConLD,Partial,235128,13,1580
1159,60,RL,9120,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,0.0,4,0,459,901,GasA,3,Y,SBrkr,0,1876,0,0,2,1,4,1,4,Typ,1,Attchd,RFn,2,540,4,3,Y,0,69,0,0,7,2008,WD,Normal,185000,46,1876
1160,160,RL,2280,Reg,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,0.0,4,0,544,855,GasA,2,Y,SBrkr,0,1456,0,0,2,1,3,1,3,Typ,1,Attchd,Unf,2,440,3,3,Y,26,0,0,0,7,2010,WD,Normal,146000,42,1456
1161,20,RL,14778,IR1,Low,CulDSac,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,0.0,3,0,568,1296,GasA,5,Y,SBrkr,0,1640,1,0,1,0,3,1,4,Typ,1,Detchd,Unf,2,924,3,3,Y,108,0,0,0,11,2008,WD,Normal,224000,66,1640
1162,20,RL,8724,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,0.0,3,0,402,894,GasA,4,Y,SBrkr,0,894,0,0,1,0,3,1,3,Typ,1,Attchd,Fin,2,450,3,3,Y,0,0,0,0,5,2007,WD,Normal,129000,52,894
1163,90,RL,12900,Reg,Lvl,Inside,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,2.0,5,0,0,1198,GasA,3,Y,SBrkr,0,1258,2,0,0,2,0,2,3,Typ,0,CarPort,Unf,2,400,2,3,Y,120,0,0,0,1,2008,WD,Alloca,108959,51,1258
1164,80,RL,16157,IR1,Lvl,FR2,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,3.0,4,2,289,1360,GasA,5,Y,SBrkr,0,1432,1,0,1,1,2,1,4,Typ,1,Attchd,Unf,2,588,3,3,Y,168,180,0,0,6,2007,WD,Normal,194000,42,1432
1165,20,RL,9541,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,4,3,0.0,0,0,1502,1502,GasA,5,Y,SBrkr,0,1502,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,644,3,3,Y,0,114,0,0,9,2009,New,Partial,233170,11,1502
1166,20,RL,10475,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,2.0,0,0,1694,1694,GasA,5,Y,SBrkr,0,1694,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,3,776,3,3,Y,160,33,0,0,2,2010,WD,Normal,245350,12,1694
1167,60,RL,10852,IR1,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0.0,5,0,173,959,GasA,5,Y,SBrkr,0,1671,1,0,2,1,3,1,3,Typ,1,Attchd,Fin,2,472,3,3,Y,0,38,0,0,2,2006,WD,Normal,173000,20,1671
1168,70,RL,13728,Reg,Lvl,Corner,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,0.0,2,0,501,1127,GasA,5,Y,SBrkr,0,2108,0,0,2,0,4,1,4,Typ,2,Basment,Unf,2,540,3,3,Y,0,0,0,90,7,2008,WD,Normal,235000,85,2108
1169,60,RL,35760,IR1,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,4,4,PConc,5,3,3.0,5,0,543,1930,GasA,5,Y,SBrkr,0,3627,1,0,3,1,4,1,4,Typ,1,Attchd,Fin,3,807,3,3,Y,361,76,0,0,7,2006,WD,Normal,625000,25,3627
1170,80,RL,9880,Reg,Lvl,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2.0,4,0,574,1096,GasA,3,Y,SBrkr,0,1118,1,0,1,0,3,1,3,Typ,1,Attchd,Fin,1,358,3,3,Y,203,0,0,0,7,2008,WD,Normal,171000,43,1118
1171,20,RL,9120,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,4,0,599,1261,GasA,5,Y,SBrkr,0,1261,1,0,1,0,3,1,3,Typ,1,Attchd,RFn,2,433,3,3,Y,0,0,0,288,11,2008,WD,Normal,163000,62,1261
1172,160,FV,4017,IR1,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0.0,0,0,625,625,GasA,5,Y,SBrkr,0,1250,0,0,2,1,2,1,4,Typ,0,Detchd,Fin,2,625,3,3,Y,0,54,0,0,3,2008,WD,Normal,171900,14,1250
1173,50,RL,18030,IR1,Bnk,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,2,3,977,1598,GasA,3,Y,SBrkr,479,3086,0,0,3,0,3,1,5,Maj1,1,NoGarage,NoGarage,0,0,-1,-1,Y,122,0,0,0,3,2007,WD,Normal,200500,74,2607
1174,70,RL,16560,IR1,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,0.0,2,0,449,952,GasA,3,Y,SBrkr,0,2345,0,0,2,1,4,1,3,Typ,1,Detchd,Unf,2,360,3,3,Y,0,0,0,0,7,2006,WD,Normal,239000,88,2345
1175,50,RL,10678,Reg,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,4,3,PConc,4,3,0.0,5,0,983,1683,GasA,5,Y,SBrkr,0,2872,0,0,2,1,4,1,4,Typ,1,Attchd,Fin,2,541,3,3,Y,0,33,0,0,4,2007,WD,Normal,285000,28,2872
1176,20,RL,6951,IR1,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0.0,4,0,218,876,GasA,3,Y,SBrkr,0,923,1,0,1,0,3,1,3,Typ,0,Attchd,Unf,1,264,3,3,Y,362,0,0,0,10,2008,WD,Normal,119500,36,923
1177,50,RM,3950,Reg,Bnk,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,2,0,350,818,GasA,3,Y,SBrkr,0,1224,0,0,1,0,3,1,3,Typ,0,Detchd,Unf,1,210,3,3,N,0,0,116,0,12,2009,WD,Normal,115000,94,1224
1178,50,RL,7681,IR1,Lvl,FR2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0.0,0,0,731,731,GasA,5,Y,SBrkr,0,1343,0,0,1,1,3,1,3,Typ,1,Detchd,Unf,1,186,2,3,Y,192,0,102,0,7,2009,WD,Normal,154900,99,1343
1179,20,RL,8335,Reg,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,-1,-1,,-1,-1,0,0,GasA,4,Y,SBrkr,0,1124,0,0,1,0,3,1,3,Min2,1,NoGarage,NoGarage,0,0,-1,-1,N,0,36,190,0,4,2006,WD,Normal,93000,66,1124
1180,60,RL,11170,IR2,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,4,3,0.0,1,0,0,1216,GasA,5,Y,SBrkr,0,2514,0,0,2,1,4,1,3,Typ,0,Attchd,Fin,2,693,3,3,Y,0,0,0,0,4,2006,WD,Normal,250000,30,2514
1181,120,RM,5587,IR1,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,3.0,5,0,120,1600,GasA,5,Y,SBrkr,0,1652,1,1,2,0,2,1,4,Typ,1,Attchd,Fin,2,482,3,3,Y,162,53,0,0,11,2008,New,Partial,392500,12,1652
1182,60,RL,15623,IR1,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,4,3,PConc,5,3,2.0,5,0,300,2396,GasA,5,Y,SBrkr,0,4476,1,0,3,1,4,1,5,Typ,2,Attchd,Fin,3,813,3,3,Y,171,78,0,0,7,2007,WD,Abnorml,745000,24,4476
1183,30,RL,10800,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,0.0,2,0,299,1120,GasA,5,Y,SBrkr,0,1130,1,0,1,0,2,1,3,Typ,1,Detchd,Unf,2,720,3,3,Y,229,0,0,0,6,2006,WD,Normal,120000,100,1130
1184,20,RL,35133,Reg,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,5,4,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,3,3,3.0,2,0,413,1572,GasA,4,Y,SBrkr,0,1572,1,0,1,1,3,1,3,Typ,2,2Types,RFn,3,995,3,3,Y,0,263,0,263,5,2007,WD,Normal,186700,57,1572
1185,50,RL,9738,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3,3,0.0,3,0,392,784,GasA,4,Y,SBrkr,0,1221,1,0,1,0,4,1,3,Typ,0,Attchd,Unf,1,392,3,3,Y,0,0,236,0,3,2006,WD,Normal,104900,96,1221
1186,190,RL,10615,IR1,Bnk,Corner,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1.0,3,0,538,978,GasA,3,Y,SBrkr,0,1699,1,0,2,0,3,2,3,Typ,0,CarPort,Unf,2,420,2,2,Y,0,74,0,0,8,2009,WD,Abnorml,95000,120,1699
1187,20,RL,12461,Reg,Lvl,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4,3,0.0,5,0,168,1624,GasA,5,Y,SBrkr,0,1624,1,0,2,0,2,1,4,Typ,1,Attchd,RFn,3,757,3,3,Y,0,114,192,0,7,2006,WD,Normal,262000,26,1624
1188,60,RL,8935,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,0.0,0,0,831,831,GasA,5,Y,SBrkr,0,1660,0,0,2,1,3,1,4,Typ,0,Attchd,RFn,2,493,3,3,Y,144,68,0,0,7,2009,WD,Normal,195000,18,1660
1189,60,RL,7500,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,0.0,0,0,994,994,GasA,4,Y,SBrkr,0,1804,0,0,2,1,3,1,4,Typ,1,Attchd,Fin,2,442,3,3,Y,140,60,0,0,6,2010,WD,Normal,189000,21,1804
1190,190,RL,32463,Reg,Low,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,2.0,3,0,90,1249,GasA,5,Y,SBrkr,0,1622,1,0,1,0,3,1,3,Typ,1,2Types,Fin,4,1356,3,3,Y,439,0,0,0,3,2007,WD,Normal,168000,59,1622
1191,160,FV,2645,Reg,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,0.0,0,0,776,776,GasA,5,Y,SBrkr,0,1441,0,0,2,1,2,1,4,Typ,0,Detchd,Unf,2,492,3,3,Y,206,0,0,0,11,2007,WD,Normal,174000,21,1441
1192,50,RM,9600,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1.0,0,0,702,702,GasA,4,Y,SBrkr,0,1472,0,0,1,0,3,1,4,Typ,0,Detchd,Unf,1,250,3,2,P,0,0,84,0,7,2007,WD,Normal,125000,95,1472
1193,120,RM,4500,Reg,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,3,3,PConc,5,3,0.0,5,0,341,1224,GasA,5,Y,SBrkr,0,1224,1,0,2,0,2,1,3,Typ,0,Attchd,Fin,2,402,3,3,Y,0,304,0,0,6,2009,WD,Normal,165000,21,1224
1194,60,RL,9364,Reg,Lvl,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,0.0,4,0,292,663,GasA,3,Y,SBrkr,0,1352,0,0,1,1,4,1,3,Typ,0,Attchd,Fin,1,299,3,3,Y,379,36,0,0,3,2010,WD,Normal,158000,51,1352
1195,60,RL,8029,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0.0,0,0,728,728,GasA,5,Y,SBrkr,0,1456,0,0,2,1,3,1,4,Typ,0,Attchd,Fin,2,400,3,3,Y,100,24,0,0,7,2008,WD,Normal,176000,15,1456
1196,60,RL,14054,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2.0,0,0,879,879,GasA,5,Y,SBrkr,0,1863,0,0,2,1,4,1,4,Typ,1,BuiltIn,Fin,3,660,3,3,Y,100,17,0,0,11,2006,New,Partial,219210,14,1863
1197,75,RM,8850,IR1,Bnk,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0.0,0,0,815,815,GasA,5,Y,SBrkr,0,1690,0,0,1,0,3,1,3,Typ,1,Detchd,Unf,1,225,3,3,Y,0,0,330,0,7,2006,ConLw,Normal,144000,104,1690
1198,20,RL,9100,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,0,0,1212,1212,GasA,5,Y,SBrkr,0,1212,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,573,3,3,Y,356,0,0,0,6,2009,WD,Normal,178000,19,1212
1199,20,RL,11235,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,3,3,CBlock,3,3,0.0,2,0,504,1051,GasA,4,Y,SBrkr,0,1382,0,0,1,1,3,1,3,Typ,1,Attchd,Unf,2,459,3,3,Y,0,82,0,0,10,2006,WD,Normal,148000,57,1382
1200,20,RL,9353,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,0,0,864,864,GasA,4,Y,SBrkr,0,864,0,0,1,0,3,1,3,Typ,0,Attchd,Unf,1,280,3,3,Y,0,0,0,0,7,2006,Oth,Abnorml,116050,50,864
1201,60,RL,10400,Reg,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2.0,0,0,866,866,GasA,5,Y,SBrkr,0,1779,0,0,2,1,3,1,4,Typ,0,Attchd,RFn,2,546,3,3,Y,198,36,0,0,3,2009,WD,Normal,197900,22,1779
1202,50,RM,6000,Reg,Lvl,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0.0,0,0,884,884,GasA,5,Y,SBrkr,0,1348,1,0,1,0,3,1,3,Typ,1,Detchd,Unf,1,216,3,3,N,0,0,208,0,5,2009,WD,Normal,117000,95,1348
1203,20,RL,9750,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,0.0,0,0,1630,1630,GasA,5,Y,SBrkr,0,1630,0,0,2,0,3,1,4,Typ,1,Attchd,Unf,2,451,3,3,Y,74,234,0,0,10,2009,WD,Normal,213000,20,1630
1204,20,RL,10140,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,0.0,4,0,268,1056,GasA,5,Y,SBrkr,0,1074,1,0,1,1,3,1,3,Typ,0,Attchd,RFn,2,495,3,3,Y,0,88,0,0,7,2006,WD,Normal,153500,45,1074
1205,20,RL,14684,IR1,Lvl,CulDSac,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,4,3,1.0,4,3,1496,2158,GasA,4,Y,SBrkr,0,2196,0,0,2,0,3,1,4,Typ,1,Attchd,RFn,3,701,3,3,Y,84,70,0,0,6,2009,WD,Normal,271900,30,2196
1206,20,RH,8900,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0.0,2,0,0,1056,GasA,3,Y,SBrkr,0,1056,1,0,1,0,2,1,3,Typ,0,Detchd,Unf,1,384,3,3,Y,0,42,0,0,11,2006,WD,Normal,107000,54,1056
1207,20,RL,9135,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2.0,5,0,1342,1682,GasA,5,Y,SBrkr,0,1700,1,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,544,3,3,Y,192,23,0,0,5,2006,WD,Normal,200000,17,1700
1208,20,RL,7763,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0.0,2,3,319,931,GasA,3,Y,SBrkr,0,1283,1,0,1,0,3,1,3,Typ,0,Detchd,Unf,2,506,3,3,Y,0,0,0,0,10,2008,WD,Normal,140000,58,1283
1209,20,RL,10182,IR1,Lvl,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,4,3,PConc,5,3,1.0,5,0,440,1660,GasA,5,Y,SBrkr,0,1660,1,0,2,0,3,1,4,Typ,1,Attchd,RFn,2,500,3,3,Y,322,50,0,0,5,2006,New,Partial,290000,14,1660
1210,60,RL,11218,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,0.0,0,0,1055,1055,GasA,5,Y,SBrkr,0,1845,0,0,2,1,3,1,4,Typ,1,Attchd,RFn,2,462,3,3,Y,635,104,0,0,5,2010,WD,Normal,189000,28,1845
1211,50,RL,12134,IR1,Bnk,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,Wood,4,3,2.0,5,0,132,559,GasA,4,Y,SBrkr,0,1752,0,0,2,0,4,1,3,Typ,0,Basment,RFn,2,492,3,3,Y,325,12,0,0,6,2010,WD,Normal,164000,32,1752
1212,30,RL,9340,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,2,0,328,672,GasA,3,Y,SBrkr,0,672,1,0,1,0,2,1,3,Typ,0,Attchd,Unf,1,234,3,3,N,0,113,0,0,8,2009,WD,Normal,113000,79,672
1213,80,RL,10246,IR1,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,2.0,5,0,0,648,GasA,5,Y,SBrkr,0,960,1,1,0,0,0,1,3,Typ,0,Attchd,Unf,1,364,3,3,Y,88,0,0,0,5,2006,WD,Normal,145000,55,960
1214,85,RL,10205,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2.0,3,0,141,925,GasA,3,Y,SBrkr,0,999,1,0,1,0,3,1,3,Typ,0,Attchd,Unf,1,300,3,3,Y,150,72,0,0,5,2006,WD,Normal,134500,58,999
1215,20,RL,7094,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0.0,2,1,340,894,GasA,3,Y,SBrkr,0,894,0,0,1,0,3,1,3,Typ,0,Detchd,RFn,1,384,3,3,Y,0,0,0,0,5,2007,WD,Normal,125000,54,894
1216,90,RM,8930,Reg,Lvl,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,-1,-1,,-1,-1,0,0,GasA,3,Y,SBrkr,0,1902,0,0,2,0,4,2,3,Typ,0,Attchd,Unf,2,539,3,3,Y,0,0,0,0,4,2010,WD,Normal,112000,42,1902
1217,20,FV,8640,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,4,3,PConc,4,3,1.0,5,0,364,1300,GasA,5,Y,SBrkr,0,1314,1,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,552,3,3,Y,135,112,0,0,9,2009,New,Partial,229456,11,1314
1218,50,RM,6240,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,Slab,-1,-1,,-1,-1,0,0,GasA,4,N,SBrkr,0,912,0,0,1,0,2,1,3,Typ,0,NoGarage,NoGarage,0,0,-1,-1,N,0,0,0,0,7,2006,WD,Normal,80500,73,912
1219,160,RM,1680,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,3,3,0.0,0,0,672,672,GasA,3,Y,SBrkr,0,1218,0,0,1,1,3,1,3,Typ,0,NoGarage,NoGarage,0,0,-1,-1,N,201,0,0,0,4,2006,WD,Abnorml,91500,49,1218
1220,20,RL,7800,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0.0,2,1,0,912,GasA,3,Y,SBrkr,0,912,0,0,1,0,2,1,3,Typ,0,Attchd,Unf,1,288,3,3,Y,0,0,0,0,11,2006,WD,Abnorml,115000,56,912
